,DrugBank ID,Name,Type,protein_id,UniProt Name,Esophagus,Brain,Uterus,Lung,Skin,Testis,Small intestine,Adrenal gland,Pancreas,Muscle,Blood,Colon,Liver,Heart,Adipose tissue,Kidney,Thyroid,Spleen,Bladder,Ovary,Prostate,Stomach,Blood vessel,Nerve,Breast,Salivary gland,Vagina
2033,DB00665,Nilutamide,SmallMoleculeDrug,P10275,Androgen receptor,0.0,4.581,3.0669999999999997,0.0,0.0,3.127,0.0,0.0,0.0,3.095,4.575,0.0,4.71,0.0,0.0,0.0,0.0,0.0,0.0,3.065,4.763,0.0,0.0,0.0,0.0,0.0,0.0
2034,DB01128,Bicalutamide,SmallMoleculeDrug,P10275,Androgen receptor,0.0,4.581,3.0669999999999997,0.0,0.0,3.127,0.0,0.0,0.0,3.095,4.575,0.0,4.71,0.0,0.0,0.0,0.0,0.0,0.0,3.065,4.763,0.0,0.0,0.0,0.0,0.0,0.0
2036,DB06713,Norelgestromin,SmallMoleculeDrug,P10275,Androgen receptor,0.0,4.581,3.0669999999999997,0.0,0.0,3.127,0.0,0.0,0.0,3.095,4.575,0.0,4.71,0.0,0.0,0.0,0.0,0.0,0.0,3.065,4.763,0.0,0.0,0.0,0.0,0.0,0.0
2039,DB08899,Enzalutamide,SmallMoleculeDrug,P10275,Androgen receptor,0.0,4.581,3.0669999999999997,0.0,0.0,3.127,0.0,0.0,0.0,3.095,4.575,0.0,4.71,0.0,0.0,0.0,0.0,0.0,0.0,3.065,4.763,0.0,0.0,0.0,0.0,0.0,0.0
2040,DB00279,Liothyronine,SmallMoleculeDrug,P12004,Proliferating cell nuclear antigen,0.0,4.09,0.0,4.632,3.301,4.245,0.0,0.0,0.0,4.334,0.0,0.0,4.689,0.0,0.0,4.121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2041,DB00282,Pamidronic acid,SmallMoleculeDrug,P42574,Caspase-3,0.0,4.558,3.266,3.465,3.136,0.0,3.2119999999999997,3.0210000000000004,0.0,3.383,4.75,3.5660000000000003,3.4410000000000003,3.451,0.0,3.305,0.0,3.09,0.0,3.133,3.1919999999999997,3.154,3.049,3.1710000000000003,3.088,0.0,0.0
2043,DB00290,Bleomycin,SmallMoleculeDrug,P18858,DNA ligase 1,0.0,3.793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2044,DB00322,Floxuridine,SmallMoleculeDrug,P04818,Thymidylate synthase,0.0,3.32,0.0,0.0,4.445,3.86,0.0,0.0,0.0,0.0,0.0,3.199,3.049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2045,DB00432,Trifluridine,SmallMoleculeDrug,P04818,Thymidylate synthase,0.0,3.32,0.0,0.0,4.445,3.86,0.0,0.0,0.0,0.0,0.0,3.199,3.049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2046,DB00544,Fluorouracil,SmallMoleculeDrug,P04818,Thymidylate synthase,0.0,3.32,0.0,0.0,4.445,3.86,0.0,0.0,0.0,0.0,0.0,3.199,3.049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2047,DB01101,Capecitabine,SmallMoleculeDrug,P04818,Thymidylate synthase,0.0,3.32,0.0,0.0,4.445,3.86,0.0,0.0,0.0,0.0,0.0,3.199,3.049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2049,DB00325,Nitroprusside,SmallMoleculeDrug,P16066,Atrial natriuretic peptide receptor 1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.459,0.0,0.0,0.0,0.0,4.5569999999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2050,DB01612,Amyl Nitrite,SmallMoleculeDrug,P16066,Atrial natriuretic peptide receptor 1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.459,0.0,0.0,0.0,0.0,4.5569999999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2051,DB00331,Metformin,SmallMoleculeDrug,Q16134,"Electron transfer flavoprotein-ubiquinone oxidoreductase, mitochondrial",0.0,3.245,4.2010000000000005,4.178,0.0,0.0,4.317,0.0,0.0,3.0010000000000003,0.0,0.0,4.585,3.167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2052,DB00877,Sirolimus,SmallMoleculeDrug,P42345,Serine/threonine-protein kinase mTOR,0.0,4.906000000000001,3.1189999999999998,0.0,3.824,3.555,0.0,0.0,0.0,3.449,3.847,3.1430000000000002,4.696000000000001,3.242,3.0810000000000004,3.338,0.0,0.0,0.0,3.7560000000000002,3.03,0.0,0.0,0.0,0.0,0.0,0.0
2054,DB01590,Everolimus,SmallMoleculeDrug,P42345,Serine/threonine-protein kinase mTOR,0.0,4.906000000000001,3.1189999999999998,0.0,3.824,3.555,0.0,0.0,0.0,3.449,3.847,3.1430000000000002,4.696000000000001,3.242,3.0810000000000004,3.338,0.0,0.0,0.0,3.7560000000000002,3.03,0.0,0.0,0.0,0.0,0.0,0.0
2056,DB06287,Temsirolimus,SmallMoleculeDrug,P42345,Serine/threonine-protein kinase mTOR,0.0,4.906000000000001,3.1189999999999998,0.0,3.824,3.555,0.0,0.0,0.0,3.449,3.847,3.1430000000000002,4.696000000000001,3.242,3.0810000000000004,3.338,0.0,0.0,0.0,3.7560000000000002,3.03,0.0,0.0,0.0,0.0,0.0,0.0
2058,DB01216,Finasteride,SmallMoleculeDrug,P18405,3-oxo-5-alpha-steroid 4-dehydrogenase 1,0.0,4.886,0.0,0.0,0.0,0.0,0.0,4.544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2060,DB00384,Triamterene,SmallMoleculeDrug,P37088,Amiloride-sensitive sodium channel subunit alpha,0.0,0.0,0.0,4.6419999999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.513999999999999,0.0,0.0,0.0,4.6530000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2062,DB00594,Amiloride,SmallMoleculeDrug,P37088,Amiloride-sensitive sodium channel subunit alpha,0.0,0.0,0.0,4.6419999999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.513999999999999,0.0,0.0,0.0,4.6530000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2065,DB00700,Eplerenone,SmallMoleculeDrug,P08235,Mineralocorticoid receptor,0.0,3.1439999999999997,0.0,0.0,0.0,0.0,0.0,3.3360000000000003,0.0,0.0,4.585,0.0,0.0,4.598,0.0,4.649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2066,DB08912,Dabrafenib,SmallMoleculeDrug,P04049,RAF proto-oncogene serine/threonine-protein kinase,0.0,4.687,0.0,4.169,4.023,4.073,0.0,0.0,4.5360000000000005,3.095,3.259,0.0,4.605,3.0580000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2068,DB01268,Sunitinib,SmallMoleculeDrug,P35968,Vascular endothelial growth factor receptor 2,0.0,3.491,0.0,3.043,0.0,0.0,0.0,0.0,0.0,3.137,3.199,0.0,3.178,3.748,0.0,3.157,0.0,0.0,0.0,0.0,0.0,0.0,3.383,0.0,0.0,0.0,0.0
2072,DB06589,Pazopanib,SmallMoleculeDrug,P35968,Vascular endothelial growth factor receptor 2,0.0,3.491,0.0,3.043,0.0,0.0,0.0,0.0,0.0,3.137,3.199,0.0,3.178,3.748,0.0,3.157,0.0,0.0,0.0,0.0,0.0,0.0,3.383,0.0,0.0,0.0,0.0
2076,DB08881,Vemurafenib,SmallMoleculeDrug,P15056,Serine/threonine-protein kinase B-raf,0.0,4.603,0.0,0.0,0.0,4.46,0.0,0.0,0.0,0.0,0.0,0.0,4.496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2077,DB00428,Streptozocin,SmallMoleculeDrug,P11168,"Solute carrier family 2, facilitated glucose transporter member 2",0.0,0.0,0.0,0.0,0.0,0.0,3.457,0.0,3.076,0.0,4.474,0.0,4.813,0.0,0.0,4.618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2078,DB00435,Nitric Oxide,SmallMoleculeDrug,P04731,Metallothionein-1A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.705,0.0,0.0,3.1310000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2080,DB00524,Metolazone,SmallMoleculeDrug,P55017,Solute carrier family 12 member 3,0.0,0.0,0.0,3.074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2081,DB00808,Indapamide,SmallMoleculeDrug,P55017,Solute carrier family 12 member 3,0.0,0.0,0.0,3.074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2082,DB00999,Hydrochlorothiazide,SmallMoleculeDrug,P55017,Solute carrier family 12 member 3,0.0,0.0,0.0,3.074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2083,DB01324,Polythiazide,SmallMoleculeDrug,P55017,Solute carrier family 12 member 3,0.0,0.0,0.0,3.074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2084,DB00437,Allopurinol,SmallMoleculeDrug,P47989,Xanthine dehydrogenase/oxidase,0.0,0.0,0.0,0.0,0.0,0.0,4.4910000000000005,0.0,0.0,0.0,0.0,0.0,4.752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2085,DB00452,Framycetin,SmallMoleculeDrug,P61073,C-X-C chemokine receptor type 4,0.0,4.8069999999999995,3.27,4.587,0.0,0.0,0.0,4.601,0.0,0.0,4.8389999999999995,4.583,3.182,3.218,3.0869999999999997,0.0,0.0,4.748,0.0,3.155,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2086,DB06809,Plerixafor,SmallMoleculeDrug,P61073,C-X-C chemokine receptor type 4,0.0,4.8069999999999995,3.27,4.587,0.0,0.0,0.0,4.601,0.0,0.0,4.8389999999999995,4.583,3.182,3.218,3.0869999999999997,0.0,0.0,4.748,0.0,3.155,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2087,DB01032,Probenecid,SmallMoleculeDrug,Q8TCC7,Solute carrier family 22 member 8,0.0,4.476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2089,DB00495,Zidovudine,SmallMoleculeDrug,O14746,Telomerase reverse transcriptase,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2090,DB00993,Azathioprine,SmallMoleculeDrug,P63000,Ras-related C3 botulinum toxin substrate 1,0.0,4.788,0.0,4.333,4.8469999999999995,0.0,0.0,0.0,4.914,3.553,3.128,4.571000000000001,3.303,3.412,3.042,3.707,0.0,0.0,0.0,3.14,3.5189999999999997,3.0980000000000003,0.0,0.0,0.0,0.0,0.0
2091,DB00518,Albendazole,SmallMoleculeDrug,P68371,Tubulin beta-4B chain,0.0,4.533,4.449,4.475,4.513999999999999,3.052,0.0,0.0,0.0,4.542,4.444,0.0,0.0,3.887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2092,DB00643,Mebendazole,SmallMoleculeDrug,P68371,Tubulin beta-4B chain,0.0,4.533,4.449,4.475,4.513999999999999,3.052,0.0,0.0,0.0,4.542,4.444,0.0,0.0,3.887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2093,DB00552,Pentostatin,SmallMoleculeDrug,P00813,Adenosine deaminase,0.0,4.506,0.0,0.0,0.0,0.0,3.239,0.0,0.0,0.0,4.069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2094,DB06268,Sitaxentan,SmallMoleculeDrug,P24530,Endothelin B receptor,0.0,4.812,0.0,4.564,4.612,0.0,0.0,0.0,0.0,3.076,0.0,0.0,0.0,3.2560000000000002,0.0,3.023,0.0,0.0,0.0,0.0,4.47,0.0,0.0,0.0,0.0,0.0,0.0
2098,DB01103,Quinacrine,SmallMoleculeDrug,P47712,Cytosolic phospholipase A2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2099,DB00615,Rifabutin,SmallMoleculeDrug,P07900,Heat shock protein HSP 90-alpha,4.643,4.999,3.467,4.945,4.881,4.962,0.0,3.424,4.635,4.232,4.952,3.497,4.98,4.917,3.6430000000000002,4.832,3.0789999999999997,3.73,3.597,4.574,4.869,4.462,0.0,3.199,0.0,3.023,0.0
2101,DB00716,Nedocromil,SmallMoleculeDrug,P07900,Heat shock protein HSP 90-alpha,4.643,4.999,3.467,4.945,4.881,4.962,0.0,3.424,4.635,4.232,4.952,3.497,4.98,4.917,3.6430000000000002,4.832,3.0789999999999997,3.73,3.597,4.574,4.869,4.462,0.0,3.199,0.0,3.023,0.0
2102,DB01099,Flucytosine,SmallMoleculeDrug,P26358,DNA (cytosine-5)-methyltransferase 1,0.0,4.29,0.0,0.0,0.0,3.963,0.0,0.0,0.0,0.0,3.045,0.0,4.604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2103,DB00759,Tetracycline,SmallMoleculeDrug,P04156,Major prion protein,0.0,4.999,0.0,0.0,3.5780000000000003,4.229,0.0,0.0,0.0,3.034,4.567,0.0,0.0,3.386,0.0,4.371,0.0,0.0,0.0,4.621,4.48,0.0,0.0,3.158,0.0,0.0,0.0
2104,DB01030,Topotecan,SmallMoleculeDrug,P11387,DNA topoisomerase 1,0.0,4.337,3.0180000000000002,3.123,0.0,0.0,0.0,0.0,0.0,0.0,4.582,3.201,4.627,0.0,0.0,3.177,0.0,0.0,0.0,3.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2105,DB00917,Dinoprostone,SmallMoleculeDrug,P43116,Prostaglandin E2 receptor EP2 subtype,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2108,DB00929,Misoprostol,SmallMoleculeDrug,P43116,Prostaglandin E2 receptor EP2 subtype,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2111,DB01327,Cefazolin,SmallMoleculeDrug,P60568,Interleukin-2,0.0,0.0,0.0,0.0,3.122,0.0,0.0,0.0,0.0,0.0,4.813,0.0,0.0,0.0,0.0,3.014,0.0,3.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2113,DB00973,Ezetimibe,SmallMoleculeDrug,P15144,Aminopeptidase N,0.0,0.0,0.0,0.0,0.0,0.0,3.931,0.0,4.633,0.0,4.67,3.2289999999999996,4.791,0.0,3.338,4.047,0.0,0.0,3.0239999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2114,DB06196,Icatibant,SmallMoleculeDrug,P15144,Aminopeptidase N,0.0,0.0,0.0,0.0,0.0,0.0,3.931,0.0,4.633,0.0,4.67,3.2289999999999996,4.791,0.0,3.338,4.047,0.0,0.0,3.0239999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2116,DB01034,Cerulenin,SmallMoleculeDrug,P49327,Fatty acid synthase,3.37,4.923,0.0,4.199,4.797,3.7489999999999997,0.0,4.322,3.111,0.0,4.658,3.408,5.0,3.9739999999999998,4.235,0.0,0.0,0.0,0.0,3.64,4.9239999999999995,0.0,0.0,0.0,0.0,0.0,0.0
2117,DB08828,Vismodegib,SmallMoleculeDrug,Q99835,Smoothened homolog,0.0,4.402,0.0,4.211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2118,DB01261,Sitagliptin,SmallMoleculeDrug,P27487,Dipeptidyl peptidase 4,0.0,0.0,4.383,0.0,0.0,0.0,3.435,0.0,3.42,0.0,4.638999999999999,4.56,4.668,0.0,0.0,4.791,0.0,0.0,0.0,0.0,4.572,0.0,0.0,0.0,0.0,0.0,0.0
2119,DB06203,Alogliptin,SmallMoleculeDrug,P27487,Dipeptidyl peptidase 4,0.0,0.0,4.383,0.0,0.0,0.0,3.435,0.0,3.42,0.0,4.638999999999999,4.56,4.668,0.0,0.0,4.791,0.0,0.0,0.0,0.0,4.572,0.0,0.0,0.0,0.0,0.0,0.0
2120,DB06335,Saxagliptin,SmallMoleculeDrug,P27487,Dipeptidyl peptidase 4,0.0,0.0,4.383,0.0,0.0,0.0,3.435,0.0,3.42,0.0,4.638999999999999,4.56,4.668,0.0,0.0,4.791,0.0,0.0,0.0,0.0,4.572,0.0,0.0,0.0,0.0,0.0,0.0
2121,DB08882,Linagliptin,SmallMoleculeDrug,P27487,Dipeptidyl peptidase 4,0.0,0.0,4.383,0.0,0.0,0.0,3.435,0.0,3.42,0.0,4.638999999999999,4.56,4.668,0.0,0.0,4.791,0.0,0.0,0.0,0.0,4.572,0.0,0.0,0.0,0.0,0.0,0.0
2122,DB01275,Hydralazine,SmallMoleculeDrug,Q16665,Hypoxia-inducible factor 1-alpha,0.0,4.956,4.529,4.359,3.963,4.7,0.0,3.197,3.3289999999999997,3.431,3.707,3.378,4.718999999999999,3.798,3.26,4.118,0.0,3.549,3.358,3.3939999999999997,3.658,0.0,3.176,0.0,3.022,0.0,0.0
2123,DB01213,Fomepizole,SmallMoleculeDrug,P04040,Catalase,0.0,4.735,4.3180000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.602,0.0,4.81,0.0,0.0,4.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2124,DB01250,Olsalazine,SmallMoleculeDrug,P01579,Interferon gamma,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.7330000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2125,DB08911,Trametinib,SmallMoleculeDrug,Q02750,Dual specificity mitogen-activated protein kinase kinase 1,0.0,3.667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2430000000000003,4.598,0.0,4.638,3.3560000000000003,0.0,3.154,0.0,0.0,0.0,3.105,0.0,3.0180000000000002,0.0,0.0,0.0,0.0,0.0
2127,DB08877,Ruxolitinib,SmallMoleculeDrug,P23458,Tyrosine-protein kinase JAK1,0.0,4.779,0.0,3.2460000000000004,0.0,0.0,0.0,0.0,0.0,3.108,3.5180000000000002,0.0,4.655,3.263,3.049,3.2230000000000003,0.0,3.637,0.0,3.056,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2129,DB04794,Bifonazole,SmallMoleculeDrug,P20813,Cytochrome P450 2B6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.479,4.823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2130,DB08889,Carfilzomib,SmallMoleculeDrug,P40306,Proteasome subunit beta type-10,0.0,0.0,0.0,3.262,0.0,0.0,4.435,0.0,0.0,0.0,0.0,0.0,4.444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
